user_screen_name,favorites,user_id,created_at,user_name,tweet_id,retweets,text
76117579,7,76117579,1.50903E+12,SAP,9.23567E+17,5,Don't just take it from us - hear why customers love the new #S4HANA experience: http://spr.ly/601087htM pic.twitter.com/5kuLuKNAIe
76117579,11,76117579,1.50902E+12,SAP,9.23541E+17,7,"The vision of SAP is to improve people's lives. With this app, life is bearable for chronic headache sufferers https://www.youtube.com/watch?v=smlF3dONzww …pic.twitter.com/HTloo4QZYJ"
76117579,28,76117579,1.50902E+12,SAP,9.23509E+17,19,Machine learning: The next evolution of  #finance automation and accuracy. http://spr.ly/60168CKhq  @DigitalistMagpic.twitter.com/EW4Nr9YEgV
76117579,7,76117579,1.50899E+12,SAP,9.23418E+17,9,"From carts to hearts – Why subscription-based commerce is the future of retail: #smallbiz
http://spr.ly/60178AaTh pic.twitter.com/QKvxZyIYJi"
76117579,6,76117579,1.50899E+12,SAP,9.23395E+17,6,Will machines and #HR one day walk hand in hand? It's possible. http://www.digitalistmag.com/future-of-work/2017/09/21/robots-moving-into-human-resources-functions-05380377?source=social-SAP-Twitter-blog_robotsHR-HMI&campaigncode=CRM-XM17-STL-TLC08 … #FutureofWorkpic.twitter.com/B9SVNiBPAc
76117579,13,76117579,1.50896E+12,SAP,9.23253E+17,6,It's time for your org to open up to new ways of thinking about tech. http://spr.ly/6015877QF  @SAPLeonardopic.twitter.com/vklMZUZifi
76117579,3,76117579,1.50895E+12,SAP,9.23249E+17,3,"Explore how to strengthen your sourcing decisions, simplify procurement activities at @SAPinsider. #SCM http://spr.ly/601387hsl pic.twitter.com/0dZcJtao0J"
76117579,9,76117579,1.50895E+12,SAP,9.23237E+17,6,What is the role of #data management tech in Digital Transformation? @IDC http://spr.ly/601084bis pic.twitter.com/T1eHpdf7yN
76117579,17,76117579,1.50895E+12,SAP,9.23219E+17,15,You don't have to be a #blockchain fanatic to understand its transformative potential. http://spr.ly/601987hqb pic.twitter.com/8FSN5qb5Ha
76117579,6,76117579,1.50894E+12,SAP,9.23206E+17,3,"Curious about customer segmentation? Dive into the basics: #SMB
http://spr.ly/60178AaVR pic.twitter.com/gS75QaMq6W"
76117579,6,76117579,1.50894E+12,SAP,9.23198E+17,8,Cyber attacks are getting worse – why it's time to up your http://www.digitalistmag.com/cio-knowledge/2017/10/10/will-digital-renaissance-man-save-cybersecurity-05415073?source=social-SAP-Twitter-blog_cybersecurity-CyberSecurity&campaigncode=CRM-XM17-STL-TLC11 … #cybersecurity.pic.twitter.com/9SkRUMl9OS
76117579,12,76117579,1.50894E+12,SAP,9.23182E+17,8,"The message on digital transformation is loud and clear –
 experience it for yourself at #LeonardoLive http://spr.ly/6014877MI pic.twitter.com/2SbYKzdBSC"
76117579,8,76117579,1.50892E+12,SAP,9.23099E+17,8,Finance 2025: When #blockchain fulfills CFOs’ paperless vision. http://spr.ly/601587hmB  @DigitalistMagpic.twitter.com/7jNcBZ9Gd5
76117579,14,76117579,1.5089E+12,SAP,9.23036E+17,6,[LIVE] Join @LeukertB & @_bgoerke at #SAPTechEd Bangalore to hear the latest & greatest in SAP tech. Watch NOW: http://facebook.com/sapteched pic.twitter.com/Azt9LwkDBo
76117579,7,76117579,1.50889E+12,SAP,9.22996E+17,8,Disney re-vamps online and in-store retail to boost customer experience: http://spr.ly/60198CKCR pic.twitter.com/CUpEnGsXWe
76117579,8,76117579,1.50889E+12,SAP,9.22976E+17,9,Chatbots are not a new concept - they aren't even from this century. See how #chatbots & #SMBs are working together http://spr.ly/60198C6HD pic.twitter.com/35i1UdYM6S
76117579,5,76117579,1.50889E+12,SAP,9.22961E+17,6,Why it's time for your org to join the #API revolution http://www.digitalistmag.com/executive-research/unleash-the-killer-api?source=social-SAP-Twitter-q3_KillerAPI-Core&campaigncode=CRM-XM17-STL-TLC06 … #Cloudpic.twitter.com/2zCpUKK5Kr
76117579,6,76117579,1.50888E+12,SAP,9.22947E+17,4,"How SAP Anywhere is solving problems at Hagen Hunting:
http://spr.ly/60108AaTi pic.twitter.com/qgPgzmQ0fH"
76117579,6,76117579,1.50888E+12,SAP,9.22932E+17,7,Our #ML efforts & partnership with @NVIDIA’s computing platform continues to drive unprecedented computing power. http://spr.ly/60188CKCu pic.twitter.com/92waTuq1Cx
76117579,6,76117579,1.50888E+12,SAP,9.22916E+17,8,How #machinelearning and #Iot can separate you from the other 97% https://news.sap.com/next-gen-technology-separates-digital-leaders-from-the-rest/?source=social-SAP-Twitter-news_DTES_digitalleaders-DTES&campaigncode=CRM-XM17-STL-TLC18B … #digitaltransformationpic.twitter.com/DFdDhzpwdb
76117579,4,76117579,1.50887E+12,SAP,9.22901E+17,2,Harness the analysis enterprise architects need to stay agile and build a successful #data platform: http://spr.ly/601484biA pic.twitter.com/vgdbo9CQPN
76117579,13,76117579,1.50887E+12,SAP,9.22886E+17,10,"Setting the standard for digital commerce, hear from @CarstenThoma, co-founder of SAP Hybris from #saphybrislive: http://spr.ly/60178C1xb pic.twitter.com/aPm0pTLJsi"
76117579,6,76117579,1.50886E+12,SAP,9.22872E+17,5,6 ways to bring your #SMB's business model closer to digital transformation: http://spr.ly/60198AIqW pic.twitter.com/1JSD9X0VpO
76117579,126,76117579,1.50886E+12,SAP,9.22855E+17,30,"Navigate the digital renaissance with the power of @SAPLeonardo. #runsimple
http://spr.ly/601487h4O pic.twitter.com/ySALpiyQQ5"
76117579,12,76117579,1.50886E+12,SAP,9.22842E+17,9,"Developers need to become brand marketers? SAP @vivek_bapat, @BillCarmody explain: http://spr.ly/60128CBJr  #digitaltransformationpic.twitter.com/neCZIB4x4p"
76117579,7,76117579,1.50885E+12,SAP,9.22825E+17,6,The tipping for innovation is here! Discover how your business can keep pace with change in this article by @PaoniDJ http://spr.ly/60138C6JX pic.twitter.com/DzhsvcTIbZ
76117579,15,76117579,1.50885E+12,SAP,9.22814E+17,17,"Experience the impact of digital transformation at #LeonardoLive, November 2-3. http://spr.ly/601687han  @SAPLeonardopic.twitter.com/pzVDfJVUt2"
76117579,16,76117579,1.50884E+12,SAP,9.22751E+17,19,What's happening in the world of SAP #ML? Get the latest news and research here: http://spr.ly/601887hQj pic.twitter.com/Cpq8TqM1uH
76117579,23,76117579,1.50882E+12,SAP,9.22674E+17,18,In 24 hours—@LeukertB & @_bgoerke to Keynote. Be the 1st to hear about the latest SAP innovations. Watch: http://spr.ly/60178A123  #SAPTechEdpic.twitter.com/8HdVthRC2x
76117579,15,76117579,1.50881E+12,SAP,9.22659E+17,8,What is the value of #IoT in the consumer products industry? https://news.sap.com/less-than-half-of-consumer-products-companies-know-how-to-build-business-case-for-the-iot-sap-study-shows/?source=social-SAP-Twitter-news_IoTconsumerproducts-IoT&campaigncode=CRM-XM17-STL-TLC10 …pic.twitter.com/PTDSeFJPyQ
76117579,19,76117579,1.50881E+12,SAP,9.22635E+17,8,It's the best of both worlds — machine intelligence with a human twist. Discover deep learning with @TensorFlow http://spr.ly/601287hQM pic.twitter.com/7LbMPxLrA2
76117579,5,76117579,1.5088E+12,SAP,9.22583E+17,2,IDC's recommendations for fueling the #digitaltransformation of your business with retail analytics: http://spr.ly/60198fRTt pic.twitter.com/rxSF4OXki5
76117579,63,76117579,1.50879E+12,SAP,9.22561E+17,41,The impact of #AI will be huge – but it's only the begining. #runsimple http://spr.ly/601787hF9 pic.twitter.com/xBJPbGDdAt
76117579,6,76117579,1.50879E+12,SAP,9.22546E+17,4,"6 tips for growing your #smallbiz while maintaining that startup charm:
http://spr.ly/60188AapI pic.twitter.com/hcBIOTRi4B"
76117579,10,76117579,1.50878E+12,SAP,9.22518E+17,8,"We're delighted that Aspen Institute CEO & author @WalterIsaacson is speaking at #LeonardoLive, Nov 2-3 in Chicago!
http://spr.ly/6013877OP pic.twitter.com/oUGKZWmDdu"
76117579,5,76117579,1.50878E+12,SAP,9.22512E+17,5,59% of decision-makers indicate it takes years to support new #analytics tech. Streamline with @Forrester http://spr.ly/601484bcw pic.twitter.com/oSAcUcu5cd
76117579,10,76117579,1.50878E+12,SAP,9.22509E+17,8,Walk away with a technology game plan instead of brochures. That's how we do it at #LeonardoLive http://spr.ly/6012877Os pic.twitter.com/O4Rh60WumA
76117579,5,76117579,1.50878E+12,SAP,9.22495E+17,4,DYK: SAP and the @sanjosesharks have a special connection? Check out #LifeAt for all the details: http://spr.ly/60078AQ6v pic.twitter.com/h1X2e0p8LB
76117579,15,76117579,1.50877E+12,SAP,9.22487E+17,14,What's the next big threat to the financial industry? http://spr.ly/601387Hhx  @SAPAnalyticspic.twitter.com/5peXi4hJJE
76117579,19,76117579,1.50866E+12,SAP,9.22029E+17,16,"By incorporating analytic tools into your #SMB, you will gain six fundamental areas of competitive advantage: http://spr.ly/60118AaRT pic.twitter.com/NN6DjB61LI"
76117579,13,76117579,1.5086E+12,SAP,9.21772E+17,8,"Why your #SMB should say goodbye to traditional data repositories and hello to virtual data rooms:
http://spr.ly/60148AaTm pic.twitter.com/AnvUN9ajrM"
76117579,14,76117579,1.50858E+12,SAP,9.21675E+17,6,Discover how Central Finance can work for process execution w/ insights from @Capgemini's Sanjiv Shrivastava: http://spr.ly/601887yBI pic.twitter.com/AEQW8Gsssm
76117579,18,76117579,1.50853E+12,SAP,9.21481E+17,15,The partnership between SAP and @nvidia is bringing #ML to your enterprise http://spr.ly/60118AvbS pic.twitter.com/8ZHxsw6R5g
76117579,8,76117579,1.50853E+12,SAP,9.2147E+17,10,How technology can help modernize your account reconciliations: http://spr.ly/601187koh  @DigitalistMag @ZachDemingpic.twitter.com/d4SAO8JqpZ
76117579,9,76117579,1.50853E+12,SAP,9.21459E+17,10,How SAP Anywhere allowed Hagen Hunting to stop focusing on mundane tasks and start focusing on innovation: #SMB http://spr.ly/60128AaTG pic.twitter.com/WTwM9FdpfQ
76117579,13,76117579,1.50852E+12,SAP,9.21438E+17,7,Get on Amazon's level as they lead the industry in #supplychain tech. http://spr.ly/601487kq6  @DigitalistMag @SCMatSAPpic.twitter.com/ssStSyLmOO
76117579,9,76117579,1.50852E+12,SAP,9.21424E+17,6,"How efficient is your #data strategy? Close the gap between data and insight:
http://spr.ly/601684bcm pic.twitter.com/zgV2xacmdm"
76117579,26,76117579,1.50852E+12,SAP,9.21408E+17,31,"The innovation tipping point is here. Join IoT, Machine Learning, and AI experts and influencers at #LeonardoLive http://spr.ly/60128ACCQ pic.twitter.com/kNd6Rh9MtD"
76117579,5,76117579,1.50851E+12,SAP,9.21391E+17,5,Subscription-based commerce could be the future of consumer products. #SMB http://spr.ly/60158AapH pic.twitter.com/ex0U5ycRlp
76117579,9,76117579,1.50851E+12,SAP,9.21375E+17,4,How will your business adapt to digital transformation? Find out at #LeonardoLive http://spr.ly/60138ACCR pic.twitter.com/BxwZUTU3qf
76117579,9,76117579,1.5085E+12,SAP,9.21345E+17,7,Focus on these 5 ways to use #blockchain and stay clear of the hype http://spr.ly/601387kUU pic.twitter.com/xlfcfZBMdS
76117579,13,76117579,1.5085E+12,SAP,9.21335E+17,5,"The #finance leadership playbook: Automation, innovation, and compliance: http://spr.ly/601987y8d  @DigitalistMagpic.twitter.com/WanrLA7uZL"
76117579,8,76117579,1.50848E+12,SAP,9.21258E+17,10,SAP on why digitization Is crucial to reach the @GlobalGoalsUN http://spr.ly/601687kU2  #Purposepic.twitter.com/xAeIkC9EXR
76117579,4,76117579,1.50845E+12,SAP,9.21149E+17,3,Where is #IoT changing fleet management @ARIfleet? Behind the wheel and under the hood: #LeonardoLive http://spr.ly/601487kUn pic.twitter.com/swgm0yaJKX
76117579,11,76117579,1.50845E+12,SAP,9.2112E+17,7,An inspiring day at the SAP ML Research Retreat with our partner universities at the ICP. Learn more about #ml. http://spr.ly/601387k8d pic.twitter.com/8bEPkYmKrc
76117579,7,76117579,1.50844E+12,SAP,9.21104E+17,5,"Believe it or not, it is possible for your #SMB to grow without loosing its charm. http://spr.ly/60198Aaph pic.twitter.com/ftUrUNzVFT"
76117579,5,76117579,1.50843E+12,SAP,9.2106E+17,5,"Battle #data bottlenecks with @Forrester insight. Access their findings: 
http://spr.ly/601984bcL pic.twitter.com/n4BM6i9Ec6"
76117579,11,76117579,1.50843E+12,SAP,9.21049E+17,11,Newly released accounting standards will affect #CRE. Here's how orgs must account for leases: http://spr.ly/601987y63 pic.twitter.com/7jQiB7Ffil
76117579,10,76117579,1.50843E+12,SAP,9.21048E+17,12,"Knowledge is power, and #machinelearning knowledge is transformative power for your org http://spr.ly/601387yDz  @SAPLeonardopic.twitter.com/avd9ukBWd4"
76117579,5,76117579,1.50843E+12,SAP,9.21046E+17,5,"Montreal is home to European nightlife, North American vigor, and professional services firm @Projexia. #LifeAt http://spr.ly/60078AQ6v pic.twitter.com/BgUc6kEFIL"
76117579,3,76117579,1.50843E+12,SAP,9.21031E+17,5,It's time to rethink risk management and compliance. http://spr.ly/60138AIS5  @DigitalistMagpic.twitter.com/CFGiDJUo6p
76117579,10,76117579,1.50842E+12,SAP,9.21013E+17,7,Hear about the latest & greatest in SAP innovations! Watch @LeukertB & @_bgoerke at #SAPTechEd Bangalore: http://spr.ly/60118A12R pic.twitter.com/F9RAyV1W2O
76117579,7,76117579,1.50842E+12,SAP,9.2099E+17,7,.@Forrester reports 4 phases to enable a real-time self-service platform. Explore the analysis and more: http://spr.ly/601784bcW pic.twitter.com/BkhoM0H9nV
76117579,11,76117579,1.50841E+12,SAP,9.20972E+17,7,"""#IoT exponentially raises the info about the end consumer."" - says @joancarbonell #LeonardoLive http://spr.ly/60168ACCK pic.twitter.com/5VZjA4pfHG"
76117579,15,76117579,1.50839E+12,SAP,9.20866E+17,13,It's time for your business to leverage the full potential of #ML – starting right now. http://spr.ly/601987yDf  @SAPLeonardopic.twitter.com/cpTium2q2d
76117579,13,76117579,1.50838E+12,SAP,9.20842E+17,6,Professional services firm @Projexia talks ERP on an all-new episode of #LifeAt! http://spr.ly/60078AQ6v pic.twitter.com/24eaKPbrnO
76117579,10,76117579,1.50837E+12,SAP,9.20793E+17,10,Three ways cities will build their future on blockchain: http://spr.ly/601087y5M pic.twitter.com/JopdBhEBjc
76117579,5,76117579,1.50836E+12,SAP,9.20771E+17,8,Stay one step ahead of the competition by using predictive analytics in the cloud. #SMB http://spr.ly/60188APjQ pic.twitter.com/5wBg7auahy
76117579,4,76117579,1.50836E+12,SAP,9.20741E+17,3,"By incorporating analytic tools into your #SMB, you will gain six fundamental areas of competitive advantage:http://spr.ly/60108AaRj pic.twitter.com/Yga5Q7ajdR"
76117579,7,76117579,1.50835E+12,SAP,9.2073E+17,7,Enroll in our openSAP course today to discover enterprise deep learning for your org with @TensorFlow #ML http://spr.ly/60188ACLK pic.twitter.com/QmVk6iCZh8
76117579,12,76117579,1.50835E+12,SAP,9.2071E+17,10,What's the secret to innovation? People and breakthrough tech. #LeonardoLive http://spr.ly/60128ACCY pic.twitter.com/41BL9bmxLM
76117579,4,76117579,1.50835E+12,SAP,9.207E+17,8,#LifeAt Portland coming to you live today! Join us behind the scenes with @schoolhouseelec on our SAP Instagram   http://www.instagram.com/sap pic.twitter.com/rMf4rcHOai
76117579,5,76117579,1.50834E+12,SAP,9.20681E+17,8,Components of change - Top trends in industrial manufacturing by 2022: http://spr.ly/60118AI0L pic.twitter.com/XcNqZIX9IG
76117579,0,76117579,1.50834E+12,SAP,9.20675E+17,0,You'll need to contact @SAPCenter  for any questions related to events taking place at the venue.
76117579,12,76117579,1.50834E+12,SAP,9.20666E+17,8,"Achieve your goals with #data models. Learn how with the 3rd law of universal data: 
http://spr.ly/601284bc2 pic.twitter.com/kY0mklLzTO"
76117579,10,76117579,1.50833E+12,SAP,9.20636E+17,13,Ready or not – Digital transformation is coming. Will your #SMB be ready? http://spr.ly/60118AIqU pic.twitter.com/WPcy6CzPlm
76117579,9,76117579,1.50831E+12,SAP,9.2056E+17,11,"To succeed at #digitaltransformation, make sure your tech focuses on your people. http://spr.ly/60138ACCH pic.twitter.com/ZTKKxaQVy8"
76117579,13,76117579,1.5083E+12,SAP,9.20485E+17,18,".@Ronald_vanLoon & @TomRaftery discuss #LeonardoLive, and what it means for IoT, Big Data, and Analytics: http://spr.ly/60198ACC9 pic.twitter.com/8mPQXra7qS"
76117579,17,76117579,1.50829E+12,SAP,9.20473E+17,3,What is an ERP? Our partners at @Projexia break it down! #LifeAt http://spr.ly/60078AQ6v pic.twitter.com/mm2kHbrsfU
76117579,8,76117579,1.50828E+12,SAP,9.20439E+17,10,Why you might not recognize cybersecurity in a few years: http://spr.ly/60108ACAa pic.twitter.com/UWtkl6kUZZ
76117579,4,76117579,1.50828E+12,SAP,9.20425E+17,6,"To begin your digital journey, follow these 7 laws for universal data. http://spr.ly/60148AC7I pic.twitter.com/9wWEdeFk0A"
76117579,5,76117579,1.50828E+12,SAP,9.20409E+17,4,"Unlock freedom: #data must flow freely from cloud to on-prem apps. Learn more:
http://spr.ly/601184bYB pic.twitter.com/JDfGygNqIn"
76117579,5,76117579,1.50827E+12,SAP,9.20397E+17,6,"Retailers, don't ignore simple tactics that work for your business in the #DigitalEconomy http://spr.ly/60108AIFy  @SAPInterconnectpic.twitter.com/UiSeEjvHkf"
76117579,7,76117579,1.50827E+12,SAP,9.20379E+17,6,"New digital tech like analytics, and machine learning can be crucial innovation for #SMB success. Find more insight: http://spr.ly/60198ACLU pic.twitter.com/UDG4502xzc"
76117579,7,76117579,1.50827E+12,SAP,9.20364E+17,6,Get to know your customers with segmentation. #SMB http://spr.ly/60158AanS pic.twitter.com/rvdpspaqHe
76117579,78,76117579,1.50826E+12,SAP,9.20349E+17,43,What does the future hold for IoT? Look forward to industry 5.0 #runsimple http://spr.ly/60178AQCl pic.twitter.com/p7vXahaxIv
76117579,20,76117579,1.50826E+12,SAP,9.20338E+17,11,Chatbots aren't a new concept - they aren't even from this century. Learn about chatbots & what they mean to #SMBs http://spr.ly/60138AOED pic.twitter.com/N1kvSCxpHl
76117579,8,76117579,1.50826E+12,SAP,9.2033E+17,8,Join us behind the scenes of #LifeAt tomorrow! http://spr.ly/60178AIlf pic.twitter.com/XfGWDyeguo
76117579,8,76117579,1.50826E+12,SAP,9.20318E+17,8,"In the next 12 months, 47% of #SMBs plan to acquire analytics tools to give them a competitive advantage. Are you? http://spr.ly/60128AQjQ pic.twitter.com/vPXKXUfBLs"
76117579,5,76117579,1.50826E+12,SAP,9.20316E+17,3,"Get a sneak peek at laws of universal #data before the @Forrester webcast:
http://spr.ly/601284bY8 pic.twitter.com/tSVxjPViMf"
76117579,5,76117579,1.50826E+12,SAP,9.20314E+17,5,An ideal account reconciliation reflects 5 main characteristics. http://spr.ly/60138Az7c  @DigitalistMagpic.twitter.com/4clpwFGB5D
76117579,7,76117579,1.50825E+12,SAP,9.20296E+17,7,.@BillRMcDermott takes a deeper look into digitalization and what it means for your org: http://spr.ly/60198Aa31 pic.twitter.com/UxODDOJUQn
76117579,13,76117579,1.50825E+12,SAP,9.20281E+17,17,"Join @LeukertB & @_bgoerke at #SAPTechEd Bangalore for HUGE news regarding SAP innovations on 10/25, 9:30 AM IST: http://spr.ly/60128A1Nu pic.twitter.com/ZgeyBt5XzS"
76117579,11,76117579,1.5082E+12,SAP,9.20095E+17,8,"How can @SAP__Anywhere help a leather fashion #startup succeed? With a new website, eblasts, CRM lists & more: http://spr.ly/60118AOEV pic.twitter.com/fZJDM97vga"
76117579,12,76117579,1.5082E+12,SAP,9.20077E+17,12,How @triggrhealth uses #machinelearning to help end substance abuse http://spr.ly/60138AQwz  #WHS2017pic.twitter.com/Onw39FVob7
76117579,19,76117579,1.5082E+12,SAP,9.20066E+17,16,"Knowledge is power, and #machinelearning knowledge is transformative power for your org: http://spr.ly/60158AQKP pic.twitter.com/ZvtgNydURx"
76117579,150,76117579,1.50818E+12,SAP,9.20015E+17,84,Really important advice from our CEO @BillRMcDermott at the #wethefuturesummit in Boston today!https://twitter.com/howsarahseesit/status/920014380409991169 …
76117579,96,76117579,1.50818E+12,SAP,9.19986E+17,33,How @SAPLeonardo reaches beyond bots and into truly integrated automation #runsimple http://spr.ly/60138AQAv pic.twitter.com/M3EKLG6cqL
76117579,9,76117579,1.50817E+12,SAP,9.19971E+17,6,5 reasons why virtual data rooms are good for business: #smallbiz http://spr.ly/60178AQdJ pic.twitter.com/nHNiNcnsgU
76117579,12,76117579,1.50817E+12,SAP,9.19956E+17,8,Thinking about #machinelearning? It's more beneficial than you think. Here's why: http://spr.ly/60158AQjT pic.twitter.com/iB0aKNNkWo
76117579,6,76117579,1.50817E+12,SAP,9.19944E+17,6,Are you sabotaging your sourcing savings?http://spr.ly/60128fqHn pic.twitter.com/OHaZasMiBs
76117579,15,76117579,1.50816E+12,SAP,9.1993E+17,9,"A solid analytic strategy can help an #SMB run more efficiently, productively, and profitably. Learn more here: http://spr.ly/60108APZi pic.twitter.com/gKhE2NzT4P"
76117579,23,76117579,1.50816E+12,SAP,9.19919E+17,20,Advanced analytics might not be as complex as you think. http://spr.ly/60178fxal  @DigitalistMag @hschliebspic.twitter.com/kFIGvR3VMD
76117579,27,76117579,1.50806E+12,SAP,9.19485E+17,15,How technology can revolutionize your budget: http://spr.ly/60168fqHw pic.twitter.com/h48hN57XjQ
76117579,18,76117579,1.508E+12,SAP,9.19262E+17,13,"New digital tech like analytics, and machine learning can be crucial innovation for #SMB success. Find more insight: http://spr.ly/60198APZX pic.twitter.com/NMXL5iv1F8"
76117579,12,76117579,1.508E+12,SAP,9.19243E+17,16,Does it make sense to spend your SMB resource on #machinelearning? Here's why: http://spr.ly/60158fNGP pic.twitter.com/BAkp8L4x3Q
76117579,19,76117579,1.508E+12,SAP,9.19233E+17,14,Analytics and BI: Centralize? Decentralize? Both! http://spr.ly/60148fqH2 pic.twitter.com/A3BOm2gWjm
76117579,13,76117579,1.50793E+12,SAP,9.18955E+17,8,How you can experience your “Eureka!” business moment with #blockchain http://spr.ly/60138fNGX pic.twitter.com/7Yy4Wu6HmT
76117579,6,76117579,1.50792E+12,SAP,9.18914E+17,8,"By incorporating analytic tools into your #SMB, you will gain six fundamental areas of competitive advantage: http://spr.ly/60158APZT pic.twitter.com/uZNXzjAHkC"
76117579,8,76117579,1.50792E+12,SAP,9.18889E+17,5,3 keys to successful #DigitalTransformation: http://spr.ly/60178fN1x  #gitex2017pic.twitter.com/rs0jlGWbj0
76117579,14,76117579,1.50791E+12,SAP,9.18864E+17,14,"Process your #data in real-time. Follow the 7 laws of universal data: 
http://spr.ly/601084bYC pic.twitter.com/1miCKylkX0"
76117579,27,76117579,1.50791E+12,SAP,9.18848E+17,22,New @OxfordEconomics video shows what finance leaders do differently to boost company performance: http://spr.ly/60108fR8I pic.twitter.com/GFz8p674qS
76117579,9,76117579,1.5079E+12,SAP,9.18809E+17,11,It's time for your business to leverage the full potential of #ML – starting right now. http://spr.ly/60138AKAL pic.twitter.com/xgAw5xdnI4
76117579,4,76117579,1.50787E+12,SAP,9.18718E+17,9,There is a new wave of energetic innovation sweeping across South Australia. http://spr.ly/60198Azhb pic.twitter.com/pz536C1kLK
76117579,10,76117579,1.50786E+12,SAP,9.18638E+17,13,Over 6K SAP customers have chosen #S4HC as their digital core — hear their stories: http://spr.ly/60148AK76 pic.twitter.com/tM8DrXgwpV
76117579,17,76117579,1.50785E+12,SAP,9.18621E+17,8,"Blockchain — a lot of hype, but still underestimated. Here's why: http://spr.ly/60168fNGG  #gitex2017pic.twitter.com/s9Oab22d38"
